GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67
1500000US080310014024,080310014024,"Block Group 4, Census Tract 14.02, Denver County, Colorado",1464,478,275,188,104,99,107,118,45,61,31,51,31,51,0,12,0,12,0,12,0,12,0,12,0,12,64,106,64,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1057,358,574,269,421,269,186,130,59,59,134,177,42,66,0,12,0,12,0,12,0,12,0,12,62,68,0,12,13,22,31,39,18,30,0,12,0,12,0,12,0,12,0,12,132,58,124,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,1,5,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310014031,080310014031,"Block Group 1, Census Tract 14.03, Denver County, Colorado",1943,274,142,115,58,51,84,93,84,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1735,249,1453,262,253,183,223,179,30,46,0,12,0,12,20,23,20,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,16,9,16,0,12,0,12,0,12,66,38,26,25,33,30,0,12,23,37,10,16,0,12,7,11,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310014032,080310014032,"Block Group 2, Census Tract 14.03, Denver County, Colorado",1364,199,217,94,194,91,23,25,13,20,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1026,169,864,163,146,110,119,98,27,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,29,16,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,121,42,99,41,22,22,12,18,0,12,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310015001,080310015001,"Block Group 1, Census Tract 15, Denver County, Colorado",866,337,335,135,182,103,153,87,98,65,55,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,503,240,209,98,294,225,118,75,86,96,26,42,64,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,23,21,20,7,12,0,12,0,12,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310015002,080310015002,"Block Group 2, Census Tract 15, Denver County, Colorado",1214,359,129,82,26,36,103,74,62,66,22,28,19,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,950,308,425,130,525,280,254,167,18,20,198,172,55,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,135,61,93,57,42,38,0,12,12,15,30,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310015003,080310015003,"Block Group 3, Census Tract 15, Denver County, Colorado",1867,538,271,121,110,74,137,103,100,74,18,29,19,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,35,24,35,0,12,0,12,0,12,1533,488,1132,470,300,175,114,74,37,43,108,85,41,42,10,21,5,11,5,11,0,12,0,12,19,44,0,12,19,44,0,12,0,12,72,97,72,97,0,12,0,12,0,12,63,37,28,19,35,25,26,20,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310016001,080310016001,"Block Group 1, Census Tract 16, Denver County, Colorado",2311,604,72,126,72,126,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2137,546,1503,414,571,298,169,196,48,69,200,148,154,138,0,12,0,12,0,12,0,12,0,12,63,98,63,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,102,74,51,48,51,72,0,12,0,12,42,66,9,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310016002,080310016002,"Block Group 2, Census Tract 16, Denver County, Colorado",6010,747,332,253,323,252,9,20,9,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,5599,611,4997,597,364,228,337,215,0,17,27,45,0,17,112,78,112,78,0,17,0,17,0,17,84,67,84,67,0,17,0,17,0,17,42,70,42,70,0,17,0,17,0,17,79,58,39,51,25,43,25,43,0,17,0,17,0,17,15,25,15,25,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1500000US080310016003,080310016003,"Block Group 3, Census Tract 16, Denver County, Colorado",2043,712,157,180,157,180,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1804,655,1689,622,68,86,38,63,0,12,0,12,30,49,47,75,47,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,82,88,37,45,45,73,45,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310017011,080310017011,"Block Group 1, Census Tract 17.01, Denver County, Colorado",2321,361,38,46,38,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2139,360,2044,362,19,30,19,30,0,12,0,12,0,12,44,50,44,50,0,12,0,12,0,12,32,35,32,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,144,105,144,105,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310017012,080310017012,"Block Group 2, Census Tract 17.01, Denver County, Colorado",986,240,25,39,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,961,236,918,236,0,12,0,12,0,12,0,12,0,12,43,49,43,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310017013,080310017013,"Block Group 3, Census Tract 17.01, Denver County, Colorado",398,130,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,358,126,358,126,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,40,40,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310017014,080310017014,"Block Group 4, Census Tract 17.01, Denver County, Colorado",1285,280,38,42,0,12,0,12,0,12,0,12,0,12,0,12,18,25,18,25,0,12,0,12,0,12,20,33,20,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,872,267,716,276,32,35,32,35,0,12,0,12,0,12,42,45,42,45,0,12,0,12,0,12,82,66,17,27,18,29,5,11,42,51,0,12,0,12,0,12,0,12,0,12,375,136,116,65,40,64,40,64,0,12,0,12,0,12,13,21,0,12,13,21,0,12,0,12,206,120,0,12,12,17,79,91,115,101,0,12,0,12,0,12,0,12,0,12
1500000US080310017015,080310017015,"Block Group 5, Census Tract 17.01, Denver County, Colorado",794,201,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,652,193,652,193,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,142,63,142,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310017021,080310017021,"Block Group 1, Census Tract 17.02, Denver County, Colorado",1584,339,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1523,331,1412,326,48,53,48,53,0,12,0,12,0,12,38,42,38,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,38,25,38,0,12,0,12,0,12,61,44,61,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310017022,080310017022,"Block Group 2, Census Tract 17.02, Denver County, Colorado",2516,428,28,36,28,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2291,409,2148,435,58,59,58,59,0,12,0,12,0,12,38,44,38,44,0,12,0,12,0,12,47,46,29,36,18,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,197,68,197,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310018001,080310018001,"Block Group 1, Census Tract 18, Denver County, Colorado",1929,208,39,33,39,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1740,209,1596,199,132,74,93,61,28,31,11,17,0,12,12,18,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,150,46,126,39,16,18,8,13,0,12,8,13,0,12,8,14,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310018002,080310018002,"Block Group 2, Census Tract 18, Denver County, Colorado",1360,333,268,207,22,23,246,206,113,89,55,78,78,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,963,167,514,112,421,158,197,83,56,49,101,59,67,73,28,31,28,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,129,48,67,32,62,49,25,25,12,18,5,13,20,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310019011,080310019011,"Block Group 1, Census Tract 19.01, Denver County, Colorado",798,340,331,168,155,158,120,117,120,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,42,56,42,0,12,0,12,0,12,356,203,166,174,75,73,75,73,0,12,0,12,0,12,8,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,107,75,22,21,62,45,23,32,0,12,111,57,45,31,25,39,0,12,0,12,25,39,0,12,0,12,0,12,0,12,0,12,0,12,41,64,0,12,0,12,0,12,41,64,0,12,0,12,0,12,0,12,0,12
1500000US080310019012,080310019012,"Block Group 2, Census Tract 19.01, Denver County, Colorado",1850,385,252,161,206,154,14,23,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,54,32,54,0,12,0,12,0,12,1418,282,861,234,509,162,325,135,34,32,117,84,33,64,0,12,0,12,0,12,0,12,0,12,7,12,7,12,0,12,0,12,0,12,41,55,7,16,34,52,0,12,0,12,180,67,94,56,76,50,16,23,0,12,4,12,56,50,10,15,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310019021,080310019021,"Block Group 1, Census Tract 19.02, Denver County, Colorado",798,200,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,794,201,686,196,44,37,44,37,0,12,0,12,0,12,21,29,21,29,0,12,0,12,0,12,32,37,22,43,10,20,0,12,0,12,11,21,11,21,0,12,0,12,0,12,4,6,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310020001,080310020001,"Block Group 1, Census Tract 20, Denver County, Colorado",1933,201,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1727,213,1565,183,56,60,56,60,0,12,0,12,0,12,51,47,51,47,0,12,0,12,0,12,30,34,30,34,0,12,0,12,0,12,25,41,25,41,0,12,0,12,0,12,206,95,195,93,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,11,18,0,12,0,12,0,12,0,12,0,12
1500000US080310021001,080310021001,"Block Group 1, Census Tract 21, Denver County, Colorado",1116,336,69,75,69,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,924,243,839,235,35,43,35,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,78,50,78,0,12,0,12,0,12,123,90,107,85,16,26,16,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310021002,080310021002,"Block Group 2, Census Tract 21, Denver County, Colorado",1133,326,169,163,169,163,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,834,230,834,230,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,130,76,108,64,22,29,0,12,22,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310021003,080310021003,"Block Group 3, Census Tract 21, Denver County, Colorado",1194,267,43,52,43,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1034,242,966,258,38,61,38,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,49,30,49,0,12,0,12,0,12,117,84,60,61,14,24,14,24,0,12,0,12,0,12,43,62,0,12,0,12,43,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310021004,080310021004,"Block Group 4, Census Tract 21, Denver County, Colorado",378,166,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,378,166,378,166,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310021005,080310021005,"Block Group 5, Census Tract 21, Denver County, Colorado",1902,631,311,171,43,41,268,176,268,176,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1476,596,654,204,739,543,424,370,44,60,126,88,145,207,83,91,83,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,115,72,69,45,46,72,0,12,0,12,0,12,46,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310023001,080310023001,"Block Group 1, Census Tract 23, Denver County, Colorado",1975,432,534,267,98,130,436,257,386,237,50,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1339,287,972,269,346,203,127,115,139,128,80,118,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,34,21,34,0,12,0,12,0,12,102,63,87,56,15,23,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310023002,080310023002,"Block Group 2, Census Tract 23, Denver County, Colorado",1156,306,219,157,219,157,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,875,221,840,214,35,36,23,31,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,49,62,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310023003,080310023003,"Block Group 3, Census Tract 23, Denver County, Colorado",2389,499,190,102,156,85,34,54,34,54,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2024,457,1762,343,249,344,249,344,0,12,0,12,0,12,13,21,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,175,87,175,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310024021,080310024021,"Block Group 1, Census Tract 24.02, Denver County, Colorado",1002,148,103,43,75,37,22,24,22,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,850,145,748,128,64,54,32,24,0,12,18,21,14,16,11,12,11,12,0,12,0,12,0,12,20,26,14,24,6,11,0,12,0,12,7,10,7,10,0,12,0,12,0,12,49,29,49,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310024022,080310024022,"Block Group 2, Census Tract 24.02, Denver County, Colorado",811,163,45,38,45,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,614,137,581,132,9,10,9,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,30,24,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,152,53,111,54,33,25,24,23,9,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,11,0,12,0,12,8,11,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310024031,080310024031,"Block Group 1, Census Tract 24.03, Denver County, Colorado",1184,320,79,62,79,62,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1025,283,933,256,17,30,17,30,0,12,0,12,0,12,75,109,75,109,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,80,59,34,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,61,46,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310024032,080310024032,"Block Group 2, Census Tract 24.03, Denver County, Colorado",900,204,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,831,197,739,186,74,58,36,57,20,32,0,12,18,29,18,28,18,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,69,59,69,59,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310024033,080310024033,"Block Group 3, Census Tract 24.03, Denver County, Colorado",1362,246,115,118,63,94,52,82,52,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1103,191,936,206,145,129,145,129,0,12,0,12,0,12,22,36,22,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,144,86,85,62,59,79,6,12,0,12,42,71,11,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310026011,080310026011,"Block Group 1, Census Tract 26.01, Denver County, Colorado",1590,291,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1535,292,1404,288,19,31,19,31,0,12,0,12,0,12,13,22,13,22,0,12,0,12,0,12,40,62,14,22,0,12,26,41,0,12,59,7,59,7,0,12,0,12,0,12,55,47,55,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310026012,080310026012,"Block Group 2, Census Tract 26.01, Denver County, Colorado",1708,282,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1475,298,1345,308,20,31,20,31,0,12,0,12,0,12,77,81,28,45,0,12,49,71,0,12,33,51,33,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,233,83,167,75,28,31,0,12,28,31,0,12,0,12,38,49,0,12,14,24,24,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310026021,080310026021,"Block Group 1, Census Tract 26.02, Denver County, Colorado",2691,204,31,32,31,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2483,197,2280,221,115,72,98,67,17,27,0,12,0,12,58,42,50,40,7,12,1,6,0,12,26,42,26,42,0,12,0,12,0,12,4,10,4,10,0,12,0,12,0,12,177,88,143,79,16,15,12,18,0,12,0,12,4,9,18,17,18,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310027011,080310027011,"Block Group 1, Census Tract 27.01, Denver County, Colorado",1083,182,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1061,182,1000,190,54,54,54,54,0,12,0,12,0,12,7,11,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,35,22,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310027012,080310027012,"Block Group 2, Census Tract 27.01, Denver County, Colorado",1109,210,37,55,37,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,847,203,717,180,80,67,80,67,0,12,0,12,0,12,19,31,19,31,0,12,0,12,0,12,31,49,31,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,225,84,192,76,33,37,14,22,19,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310027013,080310027013,"Block Group 3, Census Tract 27.01, Denver County, Colorado",1597,228,32,36,24,28,8,22,0,12,8,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1478,222,1241,227,133,105,133,105,0,12,0,12,0,12,74,80,74,80,0,12,0,12,0,12,15,24,0,12,15,24,0,12,0,12,15,25,15,25,0,12,0,12,0,12,87,83,87,83,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
