GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied:,Margin of Error; Owner occupied:,Estimate; Owner occupied: - No vehicle available,Margin of Error; Owner occupied: - No vehicle available,Estimate; Owner occupied: - 1 vehicle available,Margin of Error; Owner occupied: - 1 vehicle available,Estimate; Owner occupied: - 2 vehicles available,Margin of Error; Owner occupied: - 2 vehicles available,Estimate; Owner occupied: - 3 vehicles available,Margin of Error; Owner occupied: - 3 vehicles available,Estimate; Owner occupied: - 4 vehicles available,Margin of Error; Owner occupied: - 4 vehicles available,Estimate; Owner occupied: - 5 or more vehicles available,Margin of Error; Owner occupied: - 5 or more vehicles available,Estimate; Renter occupied:,Margin of Error; Renter occupied:,Estimate; Renter occupied: - No vehicle available,Margin of Error; Renter occupied: - No vehicle available,Estimate; Renter occupied: - 1 vehicle available,Margin of Error; Renter occupied: - 1 vehicle available,Estimate; Renter occupied: - 2 vehicles available,Margin of Error; Renter occupied: - 2 vehicles available,Estimate; Renter occupied: - 3 vehicles available,Margin of Error; Renter occupied: - 3 vehicles available,Estimate; Renter occupied: - 4 vehicles available,Margin of Error; Renter occupied: - 4 vehicles available,Estimate; Renter occupied: - 5 or more vehicles available,Margin of Error; Renter occupied: - 5 or more vehicles available
1500000US080310001021,080310001021,"Block Group 1, Census Tract 1.02, Denver County, Colorado",488,67,347,67,20,24,106,51,136,50,43,28,42,35,0,11,141,69,11,16,104,68,20,21,0,11,6,9,0,11
1500000US080310001022,080310001022,"Block Group 2, Census Tract 1.02, Denver County, Colorado",705,81,499,77,19,20,136,49,196,79,90,45,58,48,0,11,206,82,0,11,126,77,60,42,20,23,0,11,0,11
1500000US080310001023,080310001023,"Block Group 3, Census Tract 1.02, Denver County, Colorado",388,68,314,73,19,22,67,37,181,61,33,30,14,21,0,11,74,41,0,11,28,24,36,29,0,11,10,15,0,11
1500000US080310002011,080310002011,"Block Group 1, Census Tract 2.01, Denver County, Colorado",751,91,445,83,9,14,146,68,202,69,50,34,28,26,10,16,306,82,176,90,76,54,42,30,12,13,0,11,0,11
1500000US080310002012,080310002012,"Block Group 2, Census Tract 2.01, Denver County, Colorado",821,83,668,85,9,13,143,56,264,67,217,101,35,34,0,11,153,62,0,11,57,53,44,45,52,35,0,11,0,11
1500000US080310002021,080310002021,"Block Group 1, Census Tract 2.02, Denver County, Colorado",254,98,7,10,0,11,7,10,0,11,0,11,0,11,0,11,247,99,132,69,88,64,27,39,0,11,0,11,0,11
1500000US080310002022,080310002022,"Block Group 2, Census Tract 2.02, Denver County, Colorado",698,108,350,97,0,11,81,47,112,44,148,87,0,11,9,14,348,115,107,72,163,90,53,45,25,40,0,11,0,11
1500000US080310002023,080310002023,"Block Group 3, Census Tract 2.02, Denver County, Colorado",361,65,297,64,11,16,69,37,197,62,20,17,0,11,0,11,64,33,6,10,40,29,7,11,0,11,11,15,0,11
1500000US080310002024,080310002024,"Block Group 4, Census Tract 2.02, Denver County, Colorado",411,81,321,73,20,22,112,56,144,53,41,41,0,11,4,9,90,64,0,11,41,33,16,18,33,52,0,11,0,11
1500000US080310003011,080310003011,"Block Group 1, Census Tract 3.01, Denver County, Colorado",359,83,300,80,0,11,55,53,224,79,17,27,4,13,0,11,59,44,0,11,34,40,25,31,0,11,0,11,0,11
1500000US080310003012,080310003012,"Block Group 2, Census Tract 3.01, Denver County, Colorado",353,72,296,66,0,11,87,47,156,74,53,51,0,11,0,11,57,30,0,11,32,27,14,22,0,11,11,17,0,11
1500000US080310003013,080310003013,"Block Group 3, Census Tract 3.01, Denver County, Colorado",523,116,289,92,24,36,113,63,126,79,26,31,0,11,0,11,234,109,52,82,164,98,18,31,0,11,0,11,0,11
1500000US080310003014,080310003014,"Block Group 4, Census Tract 3.01, Denver County, Colorado",703,160,457,121,22,34,165,90,214,87,9,21,47,71,0,11,246,112,141,107,86,63,19,30,0,11,0,11,0,11
1500000US080310003015,080310003015,"Block Group 5, Census Tract 3.01, Denver County, Colorado",363,109,289,100,0,11,86,90,166,80,23,27,14,23,0,11,74,70,0,11,74,70,0,11,0,11,0,11,0,11
1500000US080310003016,080310003016,"Block Group 6, Census Tract 3.01, Denver County, Colorado",378,80,191,79,20,32,72,59,99,59,0,11,0,11,0,11,187,101,0,11,54,73,133,71,0,11,0,11,0,11
1500000US080310003021,080310003021,"Block Group 1, Census Tract 3.02, Denver County, Colorado",348,118,285,122,0,11,103,65,129,79,7,15,0,11,46,70,63,62,0,11,50,59,13,20,0,11,0,11,0,11
1500000US080310003022,080310003022,"Block Group 2, Census Tract 3.02, Denver County, Colorado",308,102,170,68,0,11,49,46,94,57,27,34,0,11,0,11,138,89,0,11,56,84,41,48,41,42,0,11,0,11
1500000US080310003023,080310003023,"Block Group 3, Census Tract 3.02, Denver County, Colorado",435,100,361,101,0,11,111,64,191,93,42,52,17,26,0,11,74,73,0,11,37,51,37,46,0,11,0,11,0,11
1500000US080310003024,080310003024,"Block Group 4, Census Tract 3.02, Denver County, Colorado",281,107,244,103,0,11,75,75,160,85,9,15,0,11,0,11,37,40,0,11,19,30,0,11,18,28,0,11,0,11
1500000US080310003025,080310003025,"Block Group 5, Census Tract 3.02, Denver County, Colorado",724,128,242,100,0,11,108,79,105,66,13,22,11,21,5,19,482,154,30,34,286,132,59,59,89,80,0,11,18,29
1500000US080310003031,080310003031,"Block Group 1, Census Tract 3.03, Denver County, Colorado",249,61,199,58,0,11,73,47,77,45,49,44,0,11,0,11,50,45,0,11,27,32,23,34,0,11,0,11,0,11
1500000US080310003032,080310003032,"Block Group 2, Census Tract 3.03, Denver County, Colorado",446,105,202,71,0,11,70,54,132,61,0,11,0,11,0,11,244,111,88,83,93,72,27,33,36,55,0,11,0,11
1500000US080310003033,080310003033,"Block Group 3, Census Tract 3.03, Denver County, Colorado",505,86,253,84,0,11,0,11,253,84,0,11,0,11,0,11,252,72,23,27,139,74,80,51,0,11,10,16,0,11
1500000US080310003034,080310003034,"Block Group 4, Census Tract 3.03, Denver County, Colorado",333,103,122,69,15,23,43,31,29,33,10,16,25,38,0,11,211,102,0,11,74,79,115,74,22,26,0,11,0,11
1500000US080310003035,080310003035,"Block Group 5, Census Tract 3.03, Denver County, Colorado",353,70,283,76,0,11,38,37,201,82,30,23,14,22,0,11,70,44,0,11,45,39,25,30,0,11,0,11,0,11
1500000US080310003036,080310003036,"Block Group 6, Census Tract 3.03, Denver County, Colorado",349,84,254,69,0,11,23,27,146,51,72,54,13,21,0,11,95,70,0,11,52,60,43,40,0,11,0,11,0,11
1500000US080310004011,080310004011,"Block Group 1, Census Tract 4.01, Denver County, Colorado",306,71,217,65,0,11,95,53,78,41,44,27,0,11,0,11,89,51,24,27,24,38,20,22,21,33,0,11,0,11
1500000US080310004012,080310004012,"Block Group 2, Census Tract 4.01, Denver County, Colorado",327,68,227,59,3,9,72,43,100,54,41,31,0,11,11,18,100,46,27,26,20,21,46,34,0,11,7,12,0,11
1500000US080310004013,080310004013,"Block Group 3, Census Tract 4.01, Denver County, Colorado",392,84,179,61,4,8,50,32,109,59,16,18,0,11,0,11,213,70,8,12,116,55,38,32,22,36,29,39,0,11
1500000US080310004014,080310004014,"Block Group 4, Census Tract 4.01, Denver County, Colorado",398,81,187,68,0,11,104,57,53,35,19,22,11,17,0,11,211,80,0,11,149,71,62,52,0,11,0,11,0,11
1500000US080310004021,080310004021,"Block Group 1, Census Tract 4.02, Denver County, Colorado",198,56,143,60,20,23,14,23,95,50,14,24,0,11,0,11,55,39,0,11,38,38,0,11,17,27,0,11,0,11
1500000US080310004022,080310004022,"Block Group 2, Census Tract 4.02, Denver County, Colorado",714,137,393,122,0,11,198,108,141,71,54,43,0,11,0,11,321,147,20,32,150,118,122,92,29,35,0,11,0,11
1500000US080310004023,080310004023,"Block Group 3, Census Tract 4.02, Denver County, Colorado",845,156,271,100,0,11,136,99,135,78,0,11,0,11,0,11,574,154,104,93,379,135,80,60,11,17,0,11,0,11
1500000US080310004024,080310004024,"Block Group 4, Census Tract 4.02, Denver County, Colorado",329,100,96,51,0,11,0,11,79,49,17,27,0,11,0,11,233,91,17,26,100,61,116,84,0,11,0,11,0,11
1500000US080310004025,080310004025,"Block Group 5, Census Tract 4.02, Denver County, Colorado",534,139,249,69,8,13,129,56,75,45,37,44,0,11,0,11,285,128,165,72,102,112,11,20,0,11,7,18,0,11
1500000US080310004026,080310004026,"Block Group 6, Census Tract 4.02, Denver County, Colorado",258,97,186,61,17,25,81,59,75,44,0,11,13,20,0,11,72,92,0,11,57,89,15,25,0,11,0,11,0,11
1500000US080310005011,080310005011,"Block Group 1, Census Tract 5.01, Denver County, Colorado",549,60,433,61,0,11,143,45,227,60,63,32,0,11,0,11,116,39,0,11,68,40,43,27,5,8,0,11,0,11
1500000US080310005012,080310005012,"Block Group 2, Census Tract 5.01, Denver County, Colorado",405,63,301,63,5,8,110,48,121,39,31,21,22,33,12,14,104,46,7,11,55,35,36,24,6,9,0,11,0,11
1500000US080310005021,080310005021,"Block Group 1, Census Tract 5.02, Denver County, Colorado",520,116,249,83,0,11,135,67,99,56,15,25,0,11,0,11,271,120,93,90,94,61,84,58,0,11,0,11,0,11
1500000US080310005022,080310005022,"Block Group 2, Census Tract 5.02, Denver County, Colorado",752,142,496,107,0,11,238,86,149,79,109,84,0,11,0,11,256,111,87,79,72,77,68,70,29,46,0,11,0,11
1500000US080310005023,080310005023,"Block Group 3, Census Tract 5.02, Denver County, Colorado",357,89,261,95,0,11,97,66,80,58,39,46,45,50,0,11,96,58,26,27,16,26,29,33,0,11,0,11,25,37
1500000US080310005024,080310005024,"Block Group 4, Census Tract 5.02, Denver County, Colorado",788,149,139,64,0,11,69,62,59,49,11,19,0,11,0,11,649,150,300,128,291,152,0,11,13,20,0,11,45,56
1500000US080310005025,080310005025,"Block Group 5, Census Tract 5.02, Denver County, Colorado",395,104,232,107,14,22,77,91,116,60,12,22,13,22,0,11,163,85,19,30,67,69,70,56,7,12,0,11,0,11
1500000US080310006001,080310006001,"Block Group 1, Census Tract 6, Denver County, Colorado",753,100,272,84,9,14,160,72,63,38,40,27,0,11,0,11,481,95,114,59,225,83,142,60,0,11,0,11,0,11
1500000US080310006002,080310006002,"Block Group 2, Census Tract 6, Denver County, Colorado",821,105,125,53,7,12,55,42,47,31,6,15,0,11,10,15,696,105,169,92,265,89,208,90,45,49,0,11,9,14
1500000US080310007011,080310007011,"Block Group 1, Census Tract 7.01, Denver County, Colorado",855,104,118,51,0,11,69,45,41,31,8,13,0,11,0,11,737,101,202,70,458,110,50,37,27,24,0,11,0,11
1500000US080310007012,080310007012,"Block Group 2, Census Tract 7.01, Denver County, Colorado",371,78,161,58,0,11,34,28,73,49,12,18,11,18,31,32,210,67,0,11,54,38,140,59,16,25,0,11,0,11
1500000US080310007013,080310007013,"Block Group 3, Census Tract 7.01, Denver County, Colorado",594,114,123,59,0,11,29,26,57,42,37,36,0,11,0,11,471,126,282,102,76,53,92,63,21,26,0,11,0,11
1500000US080310007021,080310007021,"Block Group 1, Census Tract 7.02, Denver County, Colorado",315,95,90,53,0,11,28,33,37,40,25,25,0,11,0,11,225,82,87,62,66,50,36,41,23,28,7,11,6,12
1500000US080310007022,080310007022,"Block Group 2, Census Tract 7.02, Denver County, Colorado",656,129,66,51,0,11,14,22,18,18,8,12,26,41,0,11,590,134,80,54,255,104,228,88,20,24,0,11,7,12
1500000US080310007023,080310007023,"Block Group 3, Census Tract 7.02, Denver County, Colorado",480,100,42,28,0,11,25,28,12,13,0,11,5,8,0,11,438,101,168,62,170,90,64,53,36,44,0,11,0,11
1500000US080310007024,080310007024,"Block Group 4, Census Tract 7.02, Denver County, Colorado",225,61,140,52,8,12,77,51,41,28,0,11,5,10,9,15,85,42,18,20,41,39,13,19,13,16,0,11,0,11
1500000US080310007025,080310007025,"Block Group 5, Census Tract 7.02, Denver County, Colorado",273,78,98,45,9,14,23,21,35,31,31,24,0,11,0,11,175,78,80,69,46,42,29,27,20,22,0,11,0,11
1500000US080310008001,080310008001,"Block Group 1, Census Tract 8, Denver County, Colorado",442,44,36,26,7,10,16,25,7,11,0,11,0,11,6,9,406,45,194,62,163,62,37,37,12,13,0,11,0,11
1500000US080310009021,080310009021,"Block Group 1, Census Tract 9.02, Denver County, Colorado",179,57,128,54,0,11,26,23,44,27,31,37,27,32,0,11,51,32,8,13,11,17,26,24,6,11,0,11,0,11
1500000US080310009022,080310009022,"Block Group 2, Census Tract 9.02, Denver County, Colorado",242,63,73,32,0,11,14,15,18,18,41,30,0,11,0,11,169,56,25,23,46,26,62,44,29,48,0,11,7,10
1500000US080310009023,080310009023,"Block Group 3, Census Tract 9.02, Denver County, Colorado",426,77,248,54,0,11,98,63,72,47,40,28,38,46,0,11,178,75,24,27,74,36,72,65,8,13,0,11,0,11
1500000US080310009024,080310009024,"Block Group 4, Census Tract 9.02, Denver County, Colorado",454,82,349,78,0,11,60,45,112,44,90,61,26,24,61,54,105,53,0,11,47,55,53,38,5,8,0,11,0,11
1500000US080310009025,080310009025,"Block Group 5, Census Tract 9.02, Denver County, Colorado",462,84,356,80,0,11,98,42,130,59,85,48,37,35,6,11,106,72,0,11,14,15,30,49,42,44,20,29,0,11
1500000US080310009031,080310009031,"Block Group 1, Census Tract 9.03, Denver County, Colorado",385,85,201,64,11,18,48,29,95,50,19,25,0,11,28,43,184,90,12,19,22,25,78,63,72,51,0,11,0,11
1500000US080310009032,080310009032,"Block Group 2, Census Tract 9.03, Denver County, Colorado",389,92,183,69,4,8,62,37,35,38,74,57,0,11,8,12,206,85,43,40,87,51,71,65,5,7,0,11,0,11
1500000US080310009033,080310009033,"Block Group 3, Census Tract 9.03, Denver County, Colorado",347,81,177,75,9,14,44,39,59,45,65,52,0,11,0,11,170,69,8,13,30,35,75,55,38,45,19,32,0,11
1500000US080310009034,080310009034,"Block Group 4, Census Tract 9.03, Denver County, Colorado",545,103,283,88,0,11,77,49,87,57,58,37,37,31,24,38,262,103,24,36,97,71,117,61,24,38,0,11,0,11
1500000US080310009035,080310009035,"Block Group 5, Census Tract 9.03, Denver County, Colorado",259,69,204,64,22,20,30,22,59,41,65,53,7,10,21,31,55,44,0,11,39,39,16,18,0,11,0,11,0,11
1500000US080310009041,080310009041,"Block Group 1, Census Tract 9.04, Denver County, Colorado",380,81,214,61,10,15,96,44,39,33,69,40,0,11,0,11,166,77,31,39,30,35,63,48,25,39,17,27,0,11
1500000US080310009042,080310009042,"Block Group 2, Census Tract 9.04, Denver County, Colorado",711,92,174,52,7,12,73,43,54,42,27,25,9,15,4,8,537,87,236,66,222,74,63,45,0,11,16,25,0,11
1500000US080310009043,080310009043,"Block Group 3, Census Tract 9.04, Denver County, Colorado",214,64,68,33,0,11,30,27,17,18,21,24,0,11,0,11,146,59,70,44,33,33,26,32,0,11,0,11,17,27
1500000US080310009044,080310009044,"Block Group 4, Census Tract 9.04, Denver County, Colorado",489,88,92,47,0,11,7,12,46,31,17,20,5,12,17,27,397,94,112,63,156,76,107,63,22,24,0,11,0,11
1500000US080310009051,080310009051,"Block Group 1, Census Tract 9.05, Denver County, Colorado",257,72,121,62,8,13,62,55,34,40,10,18,7,11,0,11,136,66,33,31,40,35,32,35,17,28,14,22,0,11
1500000US080310009052,080310009052,"Block Group 2, Census Tract 9.05, Denver County, Colorado",319,78,167,55,18,20,46,37,38,26,32,33,10,15,23,31,152,74,9,16,100,57,37,48,6,10,0,11,0,11
1500000US080310009053,080310009053,"Block Group 3, Census Tract 9.05, Denver County, Colorado",208,56,138,56,15,15,44,40,46,41,24,19,9,13,0,11,70,46,0,11,0,11,57,42,13,21,0,11,0,11
1500000US080310009054,080310009054,"Block Group 4, Census Tract 9.05, Denver County, Colorado",366,87,249,88,0,11,29,26,69,35,70,49,57,68,24,38,117,59,0,11,51,40,45,36,21,30,0,11,0,11
1500000US080310010001,080310010001,"Block Group 1, Census Tract 10, Denver County, Colorado",453,95,107,63,20,31,24,20,21,23,7,12,0,11,35,49,346,93,87,60,196,90,63,56,0,11,0,11,0,11
1500000US080310010002,080310010002,"Block Group 2, Census Tract 10, Denver County, Colorado",280,93,153,69,15,18,44,41,57,39,27,35,10,16,0,11,127,87,0,11,66,75,46,41,15,19,0,11,0,11
1500000US080310010003,080310010003,"Block Group 3, Census Tract 10, Denver County, Colorado",491,113,302,103,0,11,120,70,129,73,53,54,0,11,0,11,189,102,26,42,11,17,117,94,35,37,0,11,0,11
1500000US080310011011,080310011011,"Block Group 1, Census Tract 11.01, Denver County, Colorado",131,36,93,31,13,19,12,14,45,22,9,11,6,9,8,12,38,27,0,11,24,23,8,10,1,4,5,7,0,11
1500000US080310011012,080310011012,"Block Group 2, Census Tract 11.01, Denver County, Colorado",235,43,27,17,0,11,23,15,0,11,4,6,0,11,0,11,208,44,63,37,62,37,83,50,0,11,0,11,0,11
1500000US080310011013,080310011013,"Block Group 3, Census Tract 11.01, Denver County, Colorado",327,67,173,48,5,6,27,17,113,49,15,16,6,8,7,10,154,66,14,12,84,50,23,29,16,14,17,24,0,11
1500000US080310011014,080310011014,"Block Group 4, Census Tract 11.01, Denver County, Colorado",252,50,170,48,0,11,62,34,90,36,18,23,0,11,0,11,82,41,0,11,23,18,35,33,24,27,0,11,0,11
1500000US080310011021,080310011021,"Block Group 1, Census Tract 11.02, Denver County, Colorado",428,87,131,52,0,11,76,37,47,41,8,11,0,11,0,11,297,82,45,37,110,54,142,88,0,11,0,11,0,11
1500000US080310011022,080310011022,"Block Group 2, Census Tract 11.02, Denver County, Colorado",253,56,182,51,0,11,50,38,72,32,54,39,6,11,0,11,71,33,16,14,24,21,9,13,22,27,0,11,0,11
1500000US080310011023,080310011023,"Block Group 3, Census Tract 11.02, Denver County, Colorado",1065,113,372,97,0,11,178,68,119,48,75,77,0,11,0,11,693,114,65,47,336,98,292,103,0,11,0,11,0,11
1500000US080310013011,080310013011,"Block Group 1, Census Tract 13.01, Denver County, Colorado",337,85,137,57,0,11,0,11,82,48,46,35,9,14,0,11,200,102,44,60,52,51,104,78,0,11,0,11,0,11
1500000US080310013012,080310013012,"Block Group 2, Census Tract 13.01, Denver County, Colorado",312,95,221,69,0,11,66,41,72,41,28,25,43,44,12,19,91,76,20,31,22,36,21,36,28,45,0,11,0,11
1500000US080310013013,080310013013,"Block Group 3, Census Tract 13.01, Denver County, Colorado",474,89,272,72,0,11,107,66,99,51,33,41,21,33,12,19,202,75,17,17,115,56,16,18,49,50,5,9,0,11
1500000US080310013014,080310013014,"Block Group 4, Census Tract 13.01, Denver County, Colorado",273,69,239,72,12,17,90,49,84,47,43,32,0,11,10,15,34,27,0,11,7,10,19,22,0,11,8,12,0,11
1500000US080310013015,080310013015,"Block Group 5, Census Tract 13.01, Denver County, Colorado",271,83,122,47,12,19,18,27,44,34,26,29,22,20,0,11,149,75,8,14,18,22,79,65,44,41,0,11,0,11
1500000US080310013021,080310013021,"Block Group 1, Census Tract 13.02, Denver County, Colorado",609,86,348,85,0,11,64,45,128,59,114,68,30,26,12,16,261,99,26,27,101,74,110,74,24,37,0,11,0,11
1500000US080310013022,080310013022,"Block Group 2, Census Tract 13.02, Denver County, Colorado",302,75,163,58,0,11,92,57,45,34,7,12,19,24,0,11,139,76,26,42,66,56,47,53,0,11,0,11,0,11
1500000US080310013023,080310013023,"Block Group 3, Census Tract 13.02, Denver County, Colorado",472,73,290,75,0,11,101,53,121,49,51,38,17,26,0,11,182,62,31,33,44,41,86,58,21,26,0,11,0,11
1500000US080310014011,080310014011,"Block Group 1, Census Tract 14.01, Denver County, Colorado",328,72,150,51,10,15,27,24,67,45,42,42,4,8,0,11,178,60,23,36,76,47,51,35,28,33,0,11,0,11
1500000US080310014012,080310014012,"Block Group 2, Census Tract 14.01, Denver County, Colorado",219,61,202,59,8,14,75,41,33,20,86,54,0,11,0,11,17,26,0,11,0,11,0,11,17,26,0,11,0,11
1500000US080310014013,080310014013,"Block Group 3, Census Tract 14.01, Denver County, Colorado",620,102,240,70,4,7,80,38,69,44,33,48,21,22,33,42,380,98,159,64,130,63,82,68,9,14,0,11,0,11
1500000US080310014014,080310014014,"Block Group 4, Census Tract 14.01, Denver County, Colorado",542,93,223,60,12,13,21,19,28,22,104,66,11,20,47,25,319,89,197,71,99,70,23,35,0,11,0,11,0,11
1500000US080310014015,080310014015,"Block Group 5, Census Tract 14.01, Denver County, Colorado",343,71,223,62,16,26,42,45,117,46,33,27,15,22,0,11,120,60,0,11,23,21,97,60,0,11,0,11,0,11
1500000US080310014021,080310014021,"Block Group 1, Census Tract 14.02, Denver County, Colorado",365,105,218,82,0,11,49,33,141,80,8,15,10,21,10,19,147,93,20,23,44,57,47,53,36,46,0,11,0,11
1500000US080310014022,080310014022,"Block Group 2, Census Tract 14.02, Denver County, Colorado",238,90,138,69,0,11,67,50,33,35,22,26,16,25,0,11,100,76,7,12,43,45,50,63,0,11,0,11,0,11
1500000US080310014023,080310014023,"Block Group 3, Census Tract 14.02, Denver County, Colorado",365,107,233,96,0,11,75,55,92,70,43,52,5,9,18,27,132,99,0,11,0,11,82,82,50,62,0,11,0,11
1500000US080310014024,080310014024,"Block Group 4, Census Tract 14.02, Denver County, Colorado",465,90,180,80,5,9,53,56,82,47,38,28,0,11,2,8,285,88,88,43,93,65,80,68,24,36,0,11,0,11
1500000US080310014031,080310014031,"Block Group 1, Census Tract 14.03, Denver County, Colorado",956,131,138,52,0,11,109,57,18,23,11,17,0,11,0,11,818,141,126,71,345,114,298,94,9,14,40,42,0,11
1500000US080310014032,080310014032,"Block Group 2, Census Tract 14.03, Denver County, Colorado",596,108,269,69,0,11,114,51,115,48,31,29,9,15,0,11,327,95,21,22,193,92,46,43,56,55,11,17,0,11
1500000US080310015001,080310015001,"Block Group 1, Census Tract 15, Denver County, Colorado",220,60,83,45,38,40,25,26,20,20,0,11,0,11,0,11,137,59,0,11,83,45,9,14,38,35,0,11,7,12
1500000US080310015002,080310015002,"Block Group 2, Census Tract 15, Denver County, Colorado",408,88,204,70,0,11,57,47,71,48,56,42,0,11,20,23,204,71,42,41,51,39,69,52,42,38,0,11,0,11
1500000US080310015003,080310015003,"Block Group 3, Census Tract 15, Denver County, Colorado",481,77,165,67,6,9,85,60,67,41,7,12,0,11,0,11,316,88,95,47,149,73,66,59,6,9,0,11,0,11
1500000US080310016001,080310016001,"Block Group 1, Census Tract 16, Denver County, Colorado",1411,261,363,186,14,23,124,117,168,137,57,67,0,11,0,11,1048,250,99,79,291,147,373,180,285,134,0,11,0,11
1500000US080310016002,080310016002,"Block Group 2, Census Tract 16, Denver County, Colorado",2597,313,481,179,0,16,338,186,118,80,25,41,0,16,0,16,2116,327,137,95,1470,339,406,207,89,94,0,16,14,23
1500000US080310016003,080310016003,"Block Group 3, Census Tract 16, Denver County, Colorado",702,234,181,137,22,37,36,31,62,135,61,61,0,11,0,11,521,194,67,66,136,91,271,183,0,11,47,76,0,11
1500000US080310017011,080310017011,"Block Group 1, Census Tract 17.01, Denver County, Colorado",1307,177,473,134,15,24,353,130,105,64,0,11,0,11,0,11,834,180,0,11,593,164,241,106,0,11,0,11,0,11
1500000US080310017012,080310017012,"Block Group 2, Census Tract 17.01, Denver County, Colorado",593,143,202,82,23,35,104,62,75,59,0,11,0,11,0,11,391,124,0,11,273,101,88,93,30,48,0,11,0,11
1500000US080310017013,080310017013,"Block Group 3, Census Tract 17.01, Denver County, Colorado",261,76,113,60,0,11,39,43,50,41,0,11,0,11,24,38,148,82,81,41,0,11,67,88,0,11,0,11,0,11
1500000US080310017014,080310017014,"Block Group 4, Census Tract 17.01, Denver County, Colorado",914,170,166,86,13,20,109,66,44,48,0,11,0,11,0,11,748,165,467,147,117,74,164,118,0,11,0,11,0,11
1500000US080310017015,080310017015,"Block Group 5, Census Tract 17.01, Denver County, Colorado",521,114,233,94,0,11,91,63,142,67,0,11,0,11,0,11,288,101,125,64,66,61,97,72,0,11,0,11,0,11
1500000US080310017021,080310017021,"Block Group 1, Census Tract 17.02, Denver County, Colorado",1267,222,73,51,35,41,38,32,0,11,0,11,0,11,0,11,1194,235,357,159,733,212,104,114,0,11,0,11,0,11
1500000US080310017022,080310017022,"Block Group 2, Census Tract 17.02, Denver County, Colorado",1189,188,722,137,125,62,454,117,143,54,0,11,0,11,0,11,467,142,291,129,114,73,62,48,0,11,0,11,0,11
1500000US080310018001,080310018001,"Block Group 1, Census Tract 18, Denver County, Colorado",1122,102,260,85,8,11,129,59,106,66,17,20,0,11,0,11,862,113,324,79,226,84,268,76,22,36,22,26,0,11
1500000US080310018002,080310018002,"Block Group 2, Census Tract 18, Denver County, Colorado",562,89,289,65,9,13,180,60,38,30,53,38,9,13,0,11,273,92,76,50,153,78,6,10,38,46,0,11,0,11
1500000US080310019011,080310019011,"Block Group 1, Census Tract 19.01, Denver County, Colorado",231,61,23,13,0,11,7,12,8,12,8,12,0,11,0,11,208,62,53,40,141,69,14,16,0,11,0,11,0,11
1500000US080310019012,080310019012,"Block Group 2, Census Tract 19.01, Denver County, Colorado",732,100,198,62,0,11,40,33,133,56,6,9,19,29,0,11,534,107,201,80,208,71,117,68,8,12,0,11,0,11
1500000US080310019021,080310019021,"Block Group 1, Census Tract 19.02, Denver County, Colorado",43,22,19,12,0,11,11,10,4,6,0,11,0,11,4,5,24,22,0,11,8,8,0,11,16,21,0,11,0,11
1500000US080310020001,080310020001,"Block Group 1, Census Tract 20, Denver County, Colorado",1256,110,349,77,10,15,197,76,142,68,0,11,0,11,0,11,907,112,199,107,484,109,205,61,19,21,0,11,0,11
1500000US080310021001,080310021001,"Block Group 1, Census Tract 21, Denver County, Colorado",602,128,214,83,0,11,83,68,111,67,20,31,0,11,0,11,388,122,98,99,172,82,86,75,32,29,0,11,0,11
1500000US080310021002,080310021002,"Block Group 2, Census Tract 21, Denver County, Colorado",728,150,238,90,41,53,133,72,64,51,0,11,0,11,0,11,490,147,63,55,294,124,122,84,11,17,0,11,0,11
1500000US080310021003,080310021003,"Block Group 3, Census Tract 21, Denver County, Colorado",560,117,111,59,16,27,37,35,58,46,0,11,0,11,0,11,449,128,157,95,127,66,103,88,62,55,0,11,0,11
1500000US080310021004,080310021004,"Block Group 4, Census Tract 21, Denver County, Colorado",256,93,147,79,18,29,33,34,91,68,5,11,0,11,0,11,109,74,0,11,109,74,0,11,0,11,0,11,0,11
1500000US080310021005,080310021005,"Block Group 5, Census Tract 21, Denver County, Colorado",586,136,299,119,13,25,158,98,98,71,30,37,0,11,0,11,287,121,24,28,183,83,53,88,27,31,0,11,0,11
1500000US080310023001,080310023001,"Block Group 1, Census Tract 23, Denver County, Colorado",938,138,384,120,29,45,130,69,183,87,42,54,0,11,0,11,554,181,116,87,197,132,227,140,14,24,0,11,0,11
1500000US080310023002,080310023002,"Block Group 2, Census Tract 23, Denver County, Colorado",355,91,270,83,25,31,62,52,112,63,22,26,49,56,0,11,85,52,43,40,42,39,0,11,0,11,0,11,0,11
1500000US080310023003,080310023003,"Block Group 3, Census Tract 23, Denver County, Colorado",887,119,525,145,36,56,141,68,245,121,77,81,26,28,0,11,362,121,0,11,127,89,161,96,45,47,29,32,0,11
